text_id,author,title,sample_idx,rep,condition,lang,basic_ttr,basic_tokens_per_sentence_mean,basic_chars_per_token_mean,basic_n_unique_unigrams,basic_n_unique_bigrams,basic_n_repeated_bigrams,basic_n_unique_trigrams,basic_n_repeated_trigrams,synt_mean_dependency_distance,synt_DEPREL_det_prop,synt_DEPREL_det_md,synt_DEPREL_root_prop,synt_DEPREL_root_md,synt_DEPREL_cc_prop,synt_DEPREL_cc_md,synt_DEPREL_conj_prop,synt_DEPREL_conj_md,synt_DEPREL_case_prop,synt_DEPREL_case_md,synt_DEPREL_nmod_prop,synt_DEPREL_nmod_md,synt_DEPREL_punct_prop,synt_DEPREL_obj_prop,synt_DEPREL_obj_md,synt_DEPREL_amod_prop,synt_DEPREL_amod_md,synt_DEPREL_appos_prop,synt_DEPREL_appos_md,synt_DEPREL_nsubj_prop,synt_DEPREL_nsubj_md,synt_DEPREL_mark_prop,synt_DEPREL_mark_md,synt_DEPREL_acl_prop,synt_DEPREL_acl_md,synt_DEPREL_advmod_prop,synt_DEPREL_advmod_md,synt_DEPREL_obl_prop,synt_DEPREL_obl_md,synt_DEPREL_advcl_prop,synt_DEPREL_advcl_md,synt_DEPREL_cop_prop,synt_DEPREL_cop_md,synt_DEPREL_xcomp_prop,synt_DEPREL_xcomp_md,synt_DEPREL_acl:relcl_prop,synt_DEPREL_acl:relcl_md,synt_UPOS_DET_md,synt_UPOS_NOUN_prop,synt_UPOS_NOUN_md,synt_UPOS_ADP_prop,synt_UPOS_ADP_md,synt_UPOS_PUNCT_md,synt_UPOS_VERB_prop,synt_UPOS_VERB_md,synt_UPOS_ADJ_md,synt_UPOS_ADV_md,synt_UPOS_PROPN_prop,synt_UPOS_PROPN_md,synt_UPOS_AUX_prop,synt_UPOS_AUX_md,synt_UPOS_PRON_prop,synt_UPOS_PRON_md,synt_UPOS_SCONJ_prop,synt_UPOS_SCONJ_md,synt_UPOS_total_words
história-da-inteligência-artificial__s02__r01,wikipedia_pt,história-da-inteligência-artificial,2,1.0,prompt_steering,pt,0.5364372469635628,14.529411764705882,5.7040572792362765,221,428,104,486,11,3.1582278481012658,0.1141732283464567,1.0862068965517242,0.0669291338582677,6.823529411764706,0.0236220472440944,2.75,0.0236220472440944,6.416666666666667,0.1141732283464567,1.3793103448275863,0.0669291338582677,2.735294117647059,0.1377952755905512,0.0472440944881889,1.4166666666666667,0.0590551181102362,1.0666666666666669,0.0039370078740157,8.0,0.1003937007874015,2.607843137254902,0.0275590551181102,1.5,0.0059055118110236,2.333333333333333,0.0255905511811023,3.4615384615384617,0.0314960629921259,4.625,0.0078740157480314,6.5,0.0098425196850393,1.0,0.0413385826771653,1.761904761904762,0.0157480314960629,3.875,1.1016949152542372,0.2047244094488189,2.798076923076923,0.1437007874015748,1.5205479452054795,5.257142857142857,0.1496062992125984,4.7105263157894735,1.6216216216216215,3.1666666666666665,0.0551181102362204,4.142857142857143,0.0196850393700787,1.1,0.0314960629921259,1.25,0.0118110236220472,1.8333333333333333,508
inteligência-artificial__s00__r02,wikipedia_pt,inteligência-artificial,0,2.0,prompt_steering,pt,0.4320297951582867,7.897058823529412,5.446153846153846,209,389,222,458,120,2.776053215077605,0.048169556840077,1.04,0.1310211946050096,2.3823529411764706,0.0057803468208092,3.0,0.0327552986512524,7.0588235294117645,0.0231213872832369,1.3333333333333333,0.048169556840077,1.4,0.2061657032755298,0.0982658959537572,1.5294117647058822,0.0423892100192678,1.0909090909090908,0.0154142581888246,3.375,0.1001926782273603,1.3653846153846154,0.0115606936416184,1.0,0.0096339113680154,1.0,0.071290944123314,1.5405405405405406,0.0154142581888246,2.5,0.0057803468208092,8.0,0.0096339113680154,1.6,0.0423892100192678,1.818181818181818,0.0038535645472061,3.0,1.04,0.2292870905587668,2.042016806722689,0.0404624277456647,1.1904761904761905,4.018691588785047,0.1772639691714836,3.2717391304347827,1.6428571428571428,1.71875,0.0289017341040462,1.4666666666666666,0.0077071290944123,1.25,0.0674373795761079,1.2571428571428571,,,519
aprendizado-por-reforço__s01__r00,wikipedia_pt,aprendizado-por-reforço,1,0.0,prompt_steering,pt,0.4536290322580645,8.701754385964913,5.030150753768845,195,389,153,468,42,2.676605504587156,0.1399594320486815,1.0144927536231885,0.1156186612576064,3.982456140350877,0.0141987829614604,1.0,0.0202839756592292,5.2,0.0709939148073022,1.4285714285714286,0.0446247464503042,2.227272727272727,0.1643002028397566,0.075050709939148,1.5405405405405406,0.0466531440162271,1.0,0.0040567951318458,3.5,0.1115618661257606,1.4545454545454546,0.0223123732251521,2.363636363636364,0.0020283975659229,1.0,0.0304259634888438,1.3333333333333333,0.0324543610547667,3.875,0.0141987829614604,4.857142857142857,0.024340770791075,1.0,0.0304259634888438,1.9333333333333331,0.0020283975659229,2.0,1.0144927536231885,0.2373225152129817,2.1538461538461537,0.0791075050709939,1.4102564102564104,3.9390243902439024,0.1460446247464503,3.8194444444444446,1.6842105263157894,1.3333333333333333,0.0283975659229208,2.9285714285714284,0.0263691683569979,1.0,0.0324543610547667,1.1875,0.0162271805273833,2.875,493
universidade-federal-de-minas-gerais__s01__r02,wikipedia_pt,universidade-federal-de-minas-gerais,1,2.0,prompt_steering,pt,0.4128686327077748,5.109589041095891,5.39,133,253,158,340,56,2.2392026578073088,0.1978609625668449,1.0,0.195187165775401,3.808219178082192,,,,,0.0160427807486631,1.1666666666666667,0.0080213903743315,2.333333333333333,0.195187165775401,0.0080213903743315,1.3333333333333333,0.0080213903743315,1.0,,,0.1925133689839572,1.805555555555556,0.0026737967914438,1.0,,,0.0053475935828877,1.0,0.0053475935828877,2.0,0.0053475935828877,1.0,0.0106951871657754,1.0,0.0240641711229946,1.2222222222222223,,,1.0,0.2032085561497326,1.8421052631578947,0.0213903743315508,1.125,1.3150684931506849,0.1925133689839572,3.6944444444444446,1.8571428571428568,1.0,0.0213903743315508,1.75,0.0133689839572192,1.0,0.1122994652406417,1.0,,,374
história-da-inteligência-artificial__s02__r00,wikipedia_pt,história-da-inteligência-artificial,2,0.0,prompt_steering,pt,0.5394190871369294,13.027027027027026,5.544334975369458,220,418,103,467,23,3.05726872246696,0.1079429735234216,1.0566037735849056,0.075356415478615,5.783783783783784,0.0244399185336048,2.5,0.0264765784114052,5.615384615384615,0.120162932790224,1.4406779661016949,0.0488798370672097,2.708333333333333,0.1384928716904277,0.054989816700611,1.2592592592592593,0.0610997963340122,1.1,,,0.1018329938900203,2.34,0.0346232179226069,2.235294117647059,0.0061099796334012,1.3333333333333333,0.0162932790224032,1.5,0.0590631364562118,4.0344827586206895,0.0122199592668024,7.0,0.010183299389002,1.0,0.0305498981670061,2.066666666666667,0.0061099796334012,2.333333333333333,1.0566037735849056,0.2362525458248472,2.6293103448275863,0.1425661914460285,1.4285714285714286,5.205882352941177,0.1446028513238289,4.788732394366197,2.0,1.5,0.0305498981670061,2.6666666666666665,0.0224032586558044,1.0,0.0285132382892057,1.0714285714285714,0.0183299389002036,3.2222222222222223,491
aprendizado-por-reforço__s00__r01,wikipedia_pt,aprendizado-por-reforço,0,1.0,prompt_steering,pt,0.4153846153846154,14.21875,4.441358024691358,169,343,160,392,94,3.020224719101124,0.1099585062240663,1.0,0.0767634854771784,4.351351351351352,0.0103734439834024,1.4,0.0497925311203319,5.208333333333333,0.0746887966804979,1.3888888888888888,0.1016597510373444,2.122448979591837,0.2282157676348547,0.0601659751037344,1.5172413793103448,0.0228215767634854,1.0,0.0394190871369294,3.210526315789474,0.0580912863070539,2.5,0.0124481327800829,1.5,0.0082987551867219,1.0,0.0228215767634854,1.6363636363636365,0.0373443983402489,4.388888888888889,0.0145228215767634,3.571428571428572,0.0103734439834024,1.2,0.0124481327800829,1.6666666666666667,0.0082987551867219,4.75,1.0,0.2593360995850622,2.976,0.0912863070539419,1.4545454545454546,4.107142857142857,0.1141078838174273,3.9272727272727272,1.3571428571428572,1.6363636363636365,0.0684647302904564,2.5454545454545454,0.0103734439834024,1.2,0.0352697095435684,2.117647058823529,0.0041493775933609,1.0,482
universidade-federal-de-minas-gerais__s01__r01,wikipedia_pt,universidade-federal-de-minas-gerais,1,1.0,prompt_steering,pt,0.3065693430656934,5.768421052631579,4.331111111111111,157,288,301,380,203,2.508403361344538,0.1786339754816112,1.0294117647058822,0.1663747810858143,2.273684210526316,,,,,0.063047285464098,1.9722222222222223,0.0280210157618213,2.625,0.1716287215411558,0.1471103327495621,1.988095238095238,0.0070052539404553,1.0,,,0.1716287215411558,1.1326530612244898,0.0035026269702276,3.0,0.0052539404553415,1.3333333333333333,0.0017513134851138,1.0,0.0175131348511383,4.3,,,0.0035026269702276,2.0,0.0017513134851138,4.0,0.0017513134851138,8.0,1.0480769230769231,0.1821366024518388,2.3461538461538463,0.0683012259194395,1.9743589743589745,3.693877551020408,0.1768826619964973,2.3267326732673266,1.0,1.0,0.0192644483362521,3.636363636363636,0.0035026269702276,2.0,0.1821366024518388,1.0673076923076923,0.0035026269702276,3.0,571
aprendizado-por-reforço__s02__r00,wikipedia_pt,aprendizado-por-reforço,2,0.0,prompt_steering,pt,0.392,6.666666666666667,4.969267139479905,178,319,217,396,132,2.493150684931507,0.1267056530214425,1.0769230769230769,0.1461988304093567,2.1333333333333333,0.0058479532163742,1.0,0.0058479532163742,2.0,0.0721247563352826,1.891891891891892,0.0428849902534113,2.8181818181818183,0.1481481481481481,0.1325536062378167,1.5441176470588236,0.0292397660818713,1.0,,,0.1617933723196881,1.0843373493975903,0.0292397660818713,1.4666666666666666,0.0175438596491228,1.8888888888888888,0.0155945419103313,2.0,0.0175438596491228,4.333333333333333,0.0038986354775828,4.0,0.0019493177387914,2.0,0.0155945419103313,1.5,0.0077972709551656,2.75,1.0769230769230769,0.2202729044834308,2.15929203539823,0.0935672514619883,1.6458333333333333,4.657894736842105,0.1929824561403508,2.121212121212121,1.0625,2.111111111111111,,,0.0019493177387914,2.0,0.1539961013645224,1.0506329113924051,0.0077972709551656,2.75,513
brasil__s02__r01,wikipedia_pt,brasil,2,1.0,prompt_steering,pt,0.3856332703213611,7.666666666666667,4.911504424778761,169,389,194,481,77,2.510504201680672,0.1963302752293578,1.0373831775700937,0.1266055045871559,3.9130434782608696,0.036697247706422,1.05,0.0403669724770642,2.227272727272727,0.0862385321100917,1.553191489361702,0.0275229357798165,2.6666666666666665,0.1376146788990825,0.0385321100917431,1.7142857142857142,0.0146788990825688,1.625,,,0.0990825688073394,1.6111111111111112,0.0073394495412844,1.0,,,0.0128440366972477,2.7142857142857144,0.0440366972477064,2.5,0.0018348623853211,4.0,0.0348623853211009,1.1578947368421053,0.0110091743119266,1.6666666666666667,,,1.0373831775700937,0.2697247706422018,2.238095238095238,0.0935779816513761,1.5098039215686274,3.826666666666666,0.1027522935779816,3.607142857142857,2.8,2.625,,,0.0697247706422018,1.0789473684210529,0.0146788990825688,1.0,,,545
brasil__s00__r02,wikipedia_pt,brasil,0,2.0,prompt_steering,pt,0.2787456445993031,4.864406779661017,4.037383177570093,155,282,354,389,237,2.282608695652174,0.1747404844290657,1.0,0.2041522491349481,3.516949152542373,0.0017301038062283,1.0,0.0051903114186851,2.6666666666666665,0.0328719723183391,1.263157894736842,0.0086505190311418,1.8,0.2370242214532872,0.0242214532871972,1.2857142857142858,0.0103806228373702,1.3333333333333333,0.0034602076124567,2.0,0.1955017301038062,1.4601769911504423,,,0.0034602076124567,1.0,0.0034602076124567,4.0,0.0190311418685121,4.363636363636363,0.0017301038062283,3.0,,,,,,,1.0,0.1920415224913494,1.7027027027027026,0.0346020761245674,1.25,1.3576642335766422,0.2041522491349481,3.4915254237288136,1.3333333333333333,4.0,0.0276816608996539,1.8125,,,0.0986159169550173,1.0,,,578
aprendizado-por-reforço__s02__r02,wikipedia_pt,aprendizado-por-reforço,2,2.0,prompt_steering,pt,0.4891089108910891,12.023809523809524,5.081818181818182,208,422,124,482,35,2.9685534591194966,0.1368015414258188,1.028169014084507,0.0809248554913294,5.023809523809524,0.0192678227360308,2.1,0.0211946050096339,5.181818181818182,0.0847784200385356,1.568181818181818,0.0520231213872832,2.2962962962962963,0.1213872832369942,0.0732177263969171,1.6578947368421053,0.0443159922928709,1.0434782608695652,0.001926782273603,6.0,0.094412331406551,1.816326530612245,0.0346820809248554,2.388888888888889,0.0134874759152215,1.4285714285714286,0.048169556840077,1.84,0.0346820809248554,4.833333333333333,0.02504816955684,5.769230769230769,0.0134874759152215,1.7142857142857142,0.0269749518304431,1.3571428571428572,0.0096339113680154,3.4,1.0273972602739727,0.233140655105973,2.553719008264463,0.1194605009633911,1.6774193548387095,5.7936507936507935,0.163776493256262,4.188235294117647,1.5172413793103448,1.9230769230769231,0.0192678227360308,2.1,0.0192678227360308,1.5,0.0443159922928709,1.2173913043478262,0.0134874759152215,4.0,519
brasil__s01__r02,wikipedia_pt,brasil,1,2.0,prompt_steering,pt,0.3239130434782609,7.931034482758621,4.900584795321637,141,242,245,300,186,2.644607843137255,0.1201716738197424,1.0178571428571428,0.1244635193133047,4.448275862068965,0.0042918454935622,1.0,0.0085836909871244,6.5,0.1330472103004291,1.096774193548387,0.0622317596566523,2.034482758620689,0.1909871244635193,0.0815450643776824,1.6842105263157894,0.0150214592274678,1.0,,,0.1223175965665236,1.456140350877193,,,0.0021459227467811,1.0,0.0021459227467811,3.0,0.0665236051502145,4.935483870967742,,,,,0.0085836909871244,1.25,,,1.0526315789473684,0.1931330472103004,2.1555555555555554,0.1416309012875536,1.121212121212121,2.7191011235955056,0.1266094420600858,4.389830508474576,1.0,3.0,0.0579399141630901,2.740740740740741,0.0021459227467811,1.0,0.0858369098712446,1.0,,,466
brasil__s02__r00,wikipedia_pt,brasil,2,0.0,prompt_steering,pt,0.289134438305709,7.869565217391305,4.102564102564102,147,287,339,386,222,2.6061855670103093,0.1498194945848375,1.072289156626506,0.1245487364620938,2.536231884057971,0.0090252707581227,1.2,0.0108303249097472,2.5,0.0722021660649819,1.475,0.0433212996389891,2.4166666666666665,0.131768953068592,0.0974729241877256,1.9259259259259256,0.0162454873646209,1.4444444444444444,,,0.1841155234657039,1.196078431372549,0.0072202166064981,3.5,0.0018050541516245,1.0,0.0108303249097472,3.5,0.0216606498194945,3.583333333333333,,,0.0072202166064981,1.25,,,0.0595667870036101,2.606060606060606,1.072289156626506,0.2075812274368231,2.3043478260869565,0.0794223826714801,1.6590909090909092,5.328767123287672,0.1895306859205776,2.571428571428572,1.7,3.5,,,0.0090252707581227,1.2,0.1931407942238267,1.1869158878504673,,,554
brasil__s00__r01,wikipedia_pt,brasil,0,1.0,prompt_steering,pt,0.4568965517241379,13.80952380952381,4.49163179916318,229,466,162,545,59,3.1357142857142857,0.1644518272425249,1.0101010101010102,0.0697674418604651,5.833333333333333,0.0514950166112956,2.225806451612903,0.0581395348837209,4.857142857142857,0.0797342192691029,1.5625,0.0315614617940199,2.631578947368421,0.1644518272425249,0.0498338870431893,1.6,0.0282392026578073,1.588235294117647,,,0.0963455149501661,3.1379310344827585,0.0282392026578073,1.7058823529411764,0.0049833887043189,1.3333333333333333,0.0265780730897009,1.5625,0.0398671096345514,3.083333333333333,0.0116279069767441,5.428571428571429,0.0083056478405315,1.4,0.0265780730897009,2.0,0.0066445182724252,6.25,1.03,0.2126245847176079,2.890625,0.1079734219269103,1.5384615384615383,5.03030303030303,0.1395348837209302,5.047619047619048,1.9166666666666667,1.7,0.0282392026578073,2.9411764705882355,0.0099667774086378,1.5,0.0332225913621262,1.45,0.0083056478405315,2.6,602
história-da-inteligência-artificial__s01__r00,wikipedia_pt,história-da-inteligência-artificial,1,0.0,prompt_steering,pt,0.525,8.979591836734693,5.836021505376344,207,379,94,429,17,2.603491271820449,0.1155555555555555,1.0576923076923077,0.1088888888888888,4.163265306122449,0.0177777777777777,2.375,0.0155555555555555,3.4285714285714284,0.1066666666666666,1.25,0.0555555555555555,2.12,0.1355555555555555,0.0755555555555555,1.2647058823529411,0.0777777777777777,1.0285714285714285,,,0.1155555555555555,1.7307692307692308,0.0266666666666666,1.5,0.0022222222222222,1.0,0.0177777777777777,1.625,0.04,3.8333333333333335,0.0111111111111111,2.8,0.0111111111111111,1.6,0.0222222222222222,1.7,0.0044444444444444,2.0,1.0576923076923077,0.2733333333333333,2.178861788617886,0.1288888888888889,1.2241379310344829,4.540983606557377,0.1422222222222222,3.578125,1.3,1.625,0.0088888888888888,1.5,0.0133333333333333,1.5,0.0355555555555555,1.25,0.0044444444444444,3.5,450
universidade-federal-de-minas-gerais__s00__r00,wikipedia_pt,universidade-federal-de-minas-gerais,0,0.0,prompt_steering,pt,0.28,4.301075268817204,5.737410071942446,103,193,234,257,163,2.155844155844156,0.1496259351620947,1.0,0.2319201995012468,2.870967741935484,,,,,0.0374064837905236,1.2,0.0049875311720698,1.5,0.2618453865336658,0.0299251870324189,1.0,0.0124688279301745,1.0,,,0.1795511221945137,1.125,0.0024937655860349,1.0,,,0.0099750623441396,3.0,0.0349127182044887,2.2857142857142856,,,,,0.0024937655860349,2.0,,,1.0,0.169576059850374,1.2352941176470589,0.0498753117206982,1.25,1.3904761904761904,0.2144638403990025,2.9069767441860463,1.0,3.0,0.0374064837905236,1.8666666666666667,,,0.0598503740648379,1.0833333333333333,,,401
inteligência-artificial__s00__r00,wikipedia_pt,inteligência-artificial,0,0.0,prompt_steering,pt,0.3488888888888889,6.25,5.9110512129380055,154,252,214,323,139,2.2796833773087077,0.0066518847006651,1.0,0.1596452328159645,2.111111111111111,0.0022172949002217,1.0,0.0088691796008869,2.75,0.1441241685144124,1.015384615384615,0.0532150776053215,2.0,0.1707317073170731,0.082039911308204,1.027027027027027,0.0776053215077605,1.0285714285714285,,,0.1596452328159645,1.0277777777777777,0.0022172949002217,1.0,0.0177383592017738,1.25,0.0199556541019955,2.2222222222222223,0.0864745011086474,2.1538461538461537,0.0022172949002217,8.0,,,0.0022172949002217,1.0,,,1.0,0.2305986696230598,1.7403846153846154,0.1463414634146341,1.0151515151515151,3.987012987012987,0.1840354767184035,2.072289156626506,1.1111111111111112,2.2222222222222223,0.0022172949002217,2.0,,,0.1574279379157428,1.0,,,451
universidade-federal-de-minas-gerais__s02__r01,wikipedia_pt,universidade-federal-de-minas-gerais,2,1.0,prompt_steering,pt,0.4934086629001883,7.808823529411764,5.3708133971291865,226,438,129,515,22,2.647058823529412,0.1544117647058823,1.0357142857142858,0.125,3.779411764705882,0.0073529411764705,2.25,0.0716911764705882,3.5384615384615383,0.0698529411764705,1.5526315789473684,0.0275735294117647,2.2,0.2077205882352941,0.0459558823529411,1.56,0.0330882352941176,1.0,0.0018382352941176,3.0,0.1231617647058823,1.7761194029850746,0.0036764705882352,1.0,0.0055147058823529,1.6666666666666667,0.0018382352941176,1.0,0.0330882352941176,3.4444444444444446,0.0018382352941176,6.0,0.0202205882352941,1.4545454545454546,0.0091911764705882,1.6,0.0018382352941176,2.0,1.0357142857142858,0.2334558823529411,2.393700787401575,0.0790441176470588,1.5116279069767442,3.079646017699115,0.1727941176470588,3.404255319148936,2.034482758620689,1.0,0.0165441176470588,2.4444444444444446,0.0238970588235294,1.3846153846153846,0.0477941176470588,1.0,,,544
aprendizado-por-reforço__s02__r01,wikipedia_pt,aprendizado-por-reforço,2,1.0,prompt_steering,pt,0.1973684210526315,4.15625,5.681012658227848,93,164,395,213,342,2.108641975308642,0.0262664165103189,1.0,0.2401500938086304,2.171875,,,0.0056285178236397,6.0,0.0056285178236397,1.3333333333333333,0.0018761726078799,2.0,0.2514071294559099,0.0619136960600375,1.121212121212121,0.0056285178236397,1.0,,,0.2439024390243902,1.0076923076923077,0.0075046904315197,2.25,,,0.0018761726078799,1.0,0.0037523452157598,4.5,0.0037523452157598,2.5,0.0018761726078799,1.0,0.1350844277673546,1.0416666666666667,,,1.0,0.0787992495309568,1.3095238095238095,0.0093808630393996,1.4,1.955223880597015,0.2589118198874296,2.239130434782609,1.0422535211267605,1.0,0.0075046904315197,1.0,0.0018761726078799,1.0,0.2270168855534709,1.0,0.0037523452157598,3.0,533
brasil__s01__r01,wikipedia_pt,brasil,1,1.0,prompt_steering,pt,0.486815415821501,7.358208955223881,4.970074812967581,219,388,145,460,53,2.6886363636363635,0.1775147928994082,1.0444444444444445,0.1321499013806706,4.6716417910447765,0.0059171597633136,2.333333333333333,0.009861932938856,5.8,0.0729783037475345,1.5135135135135136,0.0315581854043392,2.4375,0.1617357001972386,0.0374753451676528,1.368421052631579,0.0512820512820512,1.0,0.0019723865877712,2.0,0.1183431952662721,2.433333333333333,0.0039447731755424,1.5,0.0019723865877712,1.0,0.0118343195266272,3.333333333333333,0.0335305719921104,4.470588235294118,0.0019723865877712,9.0,0.0157790927021696,1.5,0.009861932938856,1.6,0.0019723865877712,5.0,1.065217391304348,0.2110453648915187,2.710280373831776,0.0867850098619329,1.4545454545454546,2.658536585365854,0.126232741617357,4.609375,1.6666666666666667,3.333333333333333,0.0453648915187376,2.652173913043478,0.0355029585798816,1.2222222222222223,0.0532544378698224,1.0740740740740742,,,507
universidade-federal-de-minas-gerais__s02__r02,wikipedia_pt,universidade-federal-de-minas-gerais,2,2.0,prompt_steering,pt,0.4539007092198581,10.444444444444445,5.26530612244898,227,434,175,518,66,2.7914230019493176,0.1340388007054673,1.0526315789473684,0.0952380952380952,4.648148148148148,0.0141093474426807,1.25,0.0881834215167548,4.08,0.0899470899470899,1.3137254901960784,0.0405643738977072,2.4347826086956523,0.2151675485008818,0.0670194003527336,1.368421052631579,0.0423280423280423,1.125,0.001763668430335,3.0,0.0987654320987654,2.107142857142857,,,,,0.0158730158730158,1.6666666666666667,0.0317460317460317,3.888888888888889,,,0.0105820105820105,1.3333333333333333,0.0035273368606701,1.0,0.0035273368606701,2.5,1.0526315789473684,0.2469135802469135,2.5142857142857142,0.0934744268077601,1.320754716981132,3.4344262295081966,0.146384479717813,4.27710843373494,1.818181818181818,1.6,0.0264550264550264,2.533333333333333,0.0141093474426807,1.25,0.0335097001763668,1.1578947368421053,,,567
inteligência-artificial__s02__r01,wikipedia_pt,inteligência-artificial,2,1.0,prompt_steering,pt,0.5214899713467048,6.98,4.930313588850174,152,275,112,324,39,2.5150501672240804,0.1060171919770773,1.0810810810810811,0.1432664756446991,3.04,0.0200573065902578,2.142857142857143,0.0114613180515759,3.75,0.0630372492836676,1.181818181818182,0.0200573065902578,2.142857142857143,0.1719197707736389,0.0744985673352435,1.4615384615384617,0.0343839541547277,1.1666666666666667,,,0.1432664756446991,1.52,0.0458452722063037,1.6875,0.0085959885386819,1.6666666666666667,0.0286532951289398,2.4,0.0229226361031518,2.75,,,0.0229226361031518,1.5,0.0458452722063037,1.875,0.0028653295128939,2.0,1.0833333333333333,0.1690544412607449,2.016949152542373,0.0945558739255014,1.2121212121212122,3.533333333333333,0.1919770773638968,2.7313432835820897,1.588235294117647,2.363636363636364,0.0429799426934097,1.9333333333333331,0.0229226361031518,1.375,0.0859598853868194,1.2333333333333334,0.0143266475644699,2.4,349
aprendizado-por-reforço__s00__r02,wikipedia_pt,aprendizado-por-reforço,0,2.0,prompt_steering,pt,0.5105263157894737,13.571428571428571,4.290076335877862,90,162,44,181,14,3.161676646706587,0.1055555555555555,1.0,0.0722222222222222,3.230769230769231,0.0111111111111111,1.0,0.0666666666666666,7.75,0.0611111111111111,1.4545454545454546,0.1111111111111111,2.75,0.2333333333333333,0.0666666666666666,1.3333333333333333,0.0166666666666666,1.0,0.0333333333333333,3.5,0.0833333333333333,1.1333333333333333,0.0111111111111111,2.5,,,0.0055555555555555,1.0,0.0222222222222222,3.25,0.0166666666666666,4.333333333333333,0.0111111111111111,1.0,0.0166666666666666,1.3333333333333333,0.0055555555555555,6.0,1.0,0.2611111111111111,2.5319148936170213,0.0666666666666666,1.5,4.209302325581396,0.1277777777777777,4.304347826086956,2.1666666666666665,1.0,0.1055555555555555,3.3684210526315788,0.0166666666666666,1.0,0.0166666666666666,1.3333333333333333,0.0111111111111111,2.5,180
brasil__s00__r00,wikipedia_pt,brasil,0,0.0,prompt_steering,pt,0.4968553459119497,5.9625,4.955026455026455,211,367,149,449,42,2.411330049261084,0.1810699588477366,1.0340909090909092,0.1646090534979424,3.9,0.0082304526748971,2.75,,,0.0555555555555555,1.5555555555555556,0.0123456790123456,2.0,0.1872427983539094,0.0576131687242798,1.5714285714285714,0.0329218106995884,1.0,,,0.1481481481481481,1.5,0.0020576131687242,3.0,,,0.0082304526748971,1.25,0.037037037037037,3.9444444444444446,,,0.0041152263374485,1.5,0.0102880658436214,1.6,,,1.0337078651685394,0.2181069958847736,1.8396226415094337,0.0596707818930041,1.5862068965517242,2.076923076923077,0.1646090534979424,3.85,1.2105263157894737,1.25,0.0493827160493827,2.0,0.0144032921810699,1.1428571428571428,0.051440329218107,1.04,0.0020576131687242,3.0,486
happiness__s02__r00,woolf,happiness,2,0.0,prompt_steering,eng,0.6875,32.0,3.88,20,24,0,23,0,4.806451612903226,0.1875,1.3333333333333333,0.03125,14.0,,,,,0.0625,1.0,0.0625,2.0,0.21875,0.03125,2.0,0.0625,1.0,0.0625,4.0,0.09375,5.0,,,,,0.0625,11.5,,,0.03125,15.0,0.03125,2.0,,,,,1.3333333333333333,0.25,5.375,0.0625,1.0,5.142857142857143,0.0625,12.0,1.0,11.5,,,0.0625,5.0,0.03125,1.0,,,32
a-haunted-house__s00__r00,woolf,a-haunted-house,0,0.0,prompt_steering,eng,0.1919642857142857,56.0,3.6952908587257616,109,204,215,257,160,4.6477272727272725,0.140625,1.0,0.0178571428571428,3.25,0.0267857142857142,9.0,0.1383928571428571,9.516129032258064,0.0334821428571428,1.8,0.0089285714285714,3.0,0.1941964285714285,0.0357142857142857,1.6875,0.0022321428571428,1.0,0.0022321428571428,14.0,0.1339285714285714,3.35,0.0111607142857142,2.0,,,0.046875,1.0952380952380951,0.0223214285714285,3.5,0.0044642857142857,11.0,0.0625,2.0357142857142856,0.0022321428571428,2.0,0.0647321428571428,4.931034482758621,1.0,0.1696428571428571,6.039473684210527,0.0401785714285714,1.8333333333333333,6.896551724137931,0.1227678571428571,8.618181818181819,4.333333333333333,1.0,0.0022321428571428,1.0,0.09375,2.0476190476190474,0.1450892857142857,2.6923076923076925,0.0044642857142857,3.5,448
lappin-and-lappinova__s02__r01,woolf,lappin-and-lappinova,2,1.0,prompt_steering,eng,0.3387423935091277,49.3,3.916279069767442,178,318,151,375,81,4.125773195876289,0.1272727272727272,1.238095238095238,0.0202020202020202,3.3,0.0181818181818181,2.7777777777777777,0.0525252525252525,10.384615384615383,0.0868686868686868,2.1627906976744184,0.0222222222222222,2.909090909090909,0.1272727272727272,0.0242424242424242,2.9166666666666665,0.0404040404040404,1.05,0.0181818181818181,9.22222222222222,0.1111111111111111,2.272727272727273,0.0383838383838383,4.526315789473684,0.006060606060606,4.666666666666667,0.0323232323232323,1.8125,0.0404040404040404,3.2,0.006060606060606,4.666666666666667,0.0242424242424242,1.75,0.008080808080808,1.75,0.0444444444444444,3.5454545454545454,1.238095238095238,0.1595959595959596,5.810126582278481,0.0868686868686868,2.1627906976744184,10.26984126984127,0.1232323232323232,4.885245901639344,1.7142857142857142,2.2,,,0.0909090909090909,1.6222222222222222,0.1515151515151515,2.306666666666666,0.0323232323232323,5.1875,495
