text_id,author,title,sample_idx,rep,condition,lang,n_windows,ttr_slope,ttr_r2,ttr_p_value,ttr_initial,ttr_final,tokens_per_sentence_mean_slope,tokens_per_sentence_mean_r2,tokens_per_sentence_mean_p_value,tokens_per_sentence_mean_initial,tokens_per_sentence_mean_final,chars_per_token_mean_slope,chars_per_token_mean_r2,chars_per_token_mean_p_value,chars_per_token_mean_initial,chars_per_token_mean_final,n_unique_unigrams_slope,n_unique_unigrams_r2,n_unique_unigrams_p_value,n_unique_unigrams_initial,n_unique_unigrams_final,n_unique_bigrams_slope,n_unique_bigrams_r2,n_unique_bigrams_p_value,n_unique_bigrams_initial,n_unique_bigrams_final,n_repeated_bigrams_slope,n_repeated_bigrams_r2,n_repeated_bigrams_p_value,n_repeated_bigrams_initial,n_repeated_bigrams_final,n_unique_trigrams_slope,n_unique_trigrams_r2,n_unique_trigrams_p_value,n_unique_trigrams_initial,n_unique_trigrams_final,n_repeated_trigrams_slope,n_repeated_trigrams_r2,n_repeated_trigrams_p_value,n_repeated_trigrams_initial,n_repeated_trigrams_final
brasil__s01,wikipedia_pt,brasil,1,,original,pt,5,-0.019999999999999955,0.023952095808383155,0.8037370192408398,0.72,0.74,4.166666666666668,0.08333333333333333,0.6376180914006018,25.0,33.333333333333336,-0.16673214351677812,0.01655568134205122,0.836626862502326,5.271604938271605,5.264367816091954,-1.999999999999999,0.034188034188034164,0.7659263258024034,69,70,-0.49999999999999983,0.003846153846153844,0.9210876820275485,95,97,1.499999999999999,0.009259259259259247,0.8776718014198652,7,4,1.9984014443252781e-16,4.992010415851697e-33,0.9999999999999999,97,98,-6.217248937900876e-16,1.2079432611196744e-32,0.9999999999999998,2,0
inteligência_artificial__s00,wikipedia_pt,inteligência_artificial,0,,original,pt,5,-0.05499999999999993,0.052335640138408135,0.7112822303537845,0.7,0.68,-25.833333333333332,0.5133547008547009,0.17330079615483218,50.0,20.0,-0.13996328029375776,0.017032606871876705,0.8343036707680276,6.0,5.825,-5.5,0.07236842105263158,0.6616583075410951,66,64,3.499999999999999,0.029028436018957337,0.784122987231249,90,94,-2.999999999999999,0.01388888888888888,0.850295352146012,14,10,0.9999999999999994,0.0072992700729926936,0.891352285761549,95,96,-1.9999999999999993,0.016129032258064502,0.8387341555491208,6,4
história_da_inteligência_artificial__s00,wikipedia_pt,história_da_inteligência_artificial,0,,original,pt,5,-8.356162983780279e-18,3.526538374318169e-33,1.0,0.75,0.72,-8.333333333333336,0.20000000000000015,0.45018485575210043,33.333333333333336,25.0,0.5956852398203084,0.20910384276317479,0.4387550220231179,5.719512195121951,6.105263157894737,4.499999999999999,0.08265306122448975,0.6390576481277372,67,70,-1.0,0.1,0.604181303590592,96,95,3.0,0.32142857142857145,0.31893179191277526,5,8,-1.0,0.12500000000000003,0.5594043441634877,97,96,1.9999999999999996,0.12499999999999997,0.5594043441634877,2,4
ancestors__s00,woolf,ancestors,0,,original,eng,5,0.08499999999999995,0.639380530973451,0.10438401218403216,0.66,0.72,-27.499999999999996,0.4369983948635634,0.22444206091785077,50.0,25.0,-0.06061365527643451,0.0058119652406881895,0.9030271036952034,4.470588235294118,4.114942528735632,8.5,0.6393805309734515,0.1043840121840318,66,72,4.5,0.7232142857142858,0.06786587566070917,93,97,-8.0,0.7272727272727273,0.0662756027415242,11,4,0.5,0.12499999999999997,0.5594043441634877,98,98,-1.0,0.12499999999999997,0.5594043441634877,0,0
happiness__s02,woolf,happiness,2,,original,eng,5,0.039999999999999925,0.20512820512820484,0.44370713614352186,0.68,0.72,-3.3333333333333335,0.014925373134328358,0.8448368459341644,20.0,16.666666666666668,0.36745529435402735,0.19914556795521493,0.4512742076678131,3.873417721518988,4.111111111111111,4.0,0.20512820512820512,0.4437071361435212,68,72,3.499999999999999,0.2606382978723403,0.3794351400750858,96,97,-5.999999999999998,0.2727272727272726,0.36667217817943853,6,4,0.5,0.031249999999999993,0.776098765203267,98,98,-1.0,0.03125000000000001,0.7760987652032669,0,0
lappin_and_lappinova__s00,woolf,lappin_and_lappinova,0,,original,eng,5,-0.05693069306930696,0.05321747416387205,0.708903875831405,0.77,0.693069306930693,8.196031746031744,0.5590498684116498,0.14623747609464988,11.11111111111111,20.2,-0.590320119360781,0.368204755871897,0.2778540033054388,4.7011494252873565,4.280898876404494,-4.999999999999998,0.040650406504065026,0.7450401198778873,77,70,-0.49999999999999933,0.0019531249999999948,0.9437485525925748,96,96,2.499999999999999,0.014602803738317746,0.846514400381249,6,8,2.4999999999999996,0.10964912280701751,0.5862251193550214,98,99,-3.0,0.04687500000000002,0.7265045829285749,0,0
ancestors__s01,woolf,ancestors,1,,original,eng,5,0.015000000000000072,0.05232558139534942,0.7113094808467215,0.71,0.73,32.5,0.6706349206349207,0.08994273833188737,20.0,50.0,-0.4528147068139893,0.5371822668971716,0.15887863635920055,4.435294117647059,4.178571428571429,1.5000000000000004,0.05232558139534886,0.711309480846723,71,73,1.0,0.05555555555555555,0.7026969438943615,97,98,-2.0000000000000004,0.055555555555555566,0.7026969438943615,4,2,-0.4999999999999999,0.12499999999999994,0.5594043441634876,98,98,0.9999999999999997,0.1249999999999999,0.5594043441634876,0,0
happiness__s01,woolf,happiness,1,,original,eng,5,0.033267326732673234,0.37909370225483163,0.2688785273268253,0.66,0.6732673267326733,30.5,0.7924889961664066,0.04293816981237274,20.0,50.5,-0.6114466928420415,0.8379739977114742,0.029156128562539768,4.5,4.071428571428571,3.999999999999999,0.48484848484848475,0.1914835261497711,66,68,3.999999999999999,0.18181818181818182,0.47402138849506387,93,94,-8.499999999999998,0.2811284046692606,0.358029655835101,12,9,1.0,0.14285714285714288,0.530477770932957,97,97,-0.9999999999999997,0.031249999999999976,0.776098765203267,2,3
happiness__s00,woolf,happiness,0,,original,eng,5,-0.05143564356435636,0.23356003035896755,0.40953935076598974,0.7,0.6435643564356436,-36.76190476190476,0.5473176125291346,0.15295021035491355,33.333333333333336,14.428571428571429,-0.44654132982605954,0.7747685944537062,0.048865942895123575,4.423913043478261,4.060975609756097,-4.5,0.2087628865979382,0.4391773806285546,70,65,-4.999999999999999,0.6249999999999999,0.11136715471408384,95,91,9.5,0.6311188811188813,0.10836944173355309,8,15,-1.9999999999999996,0.12499999999999997,0.5594043441634877,98,98,5.999999999999998,0.2999999999999998,0.339254050856455,0,2
a_haunted_house__s00,woolf,a_haunted_house,0,,original,eng,5,0.08316831683168323,0.5755935604654671,0.1370394333449704,0.59,0.6831683168316832,-4.857142857142858,0.13890891612593131,0.5366848995610599,14.285714285714286,14.428571428571429,0.45138189509345805,0.6306621695186441,0.10859183558079613,3.91044776119403,4.240963855421687,9.0,0.5912408759124089,0.1286217323900503,59,69,6.499999999999999,0.528125,0.16427970235081576,92,98,-8.5,0.38430851063829785,0.26465321071385184,12,4,1.5,0.15000000000000002,0.5194979618654488,97,99,-1.0,0.03571428571428572,0.7608203755145106,2,0
gipsy_the_mongrel__s01,woolf,gipsy_the_mongrel,1,,original,eng,5,-0.0673529411764706,0.7583878058656794,0.05462040699461691,0.68,0.6176470588235294,4.281718281718282,0.12310492080635718,0.5626102243614843,7.6923076923076925,14.571428571428571,0.23210363187863733,0.47831564501097723,0.19579862070147722,3.7439024390243913,3.904255319148936,-5.5,0.8175675675675675,0.03508151471548191,68,63,-6.0,0.6000000000000001,0.12402706265755456,97,91,16.0,0.6956521739130433,0.07909569938205474,4,20,-5.5,0.7034883720930232,0.07582649117357958,98,93,15.0,0.646551724137931,0.10098201384666447,0,14
a_haunted_house__s02,woolf,a_haunted_house,2,,original,eng,5,0.05519417475728166,0.222174578961516,0.4228830091177595,0.59,0.6601941747572816,-0.89047619047619,0.009449650296192378,0.8764244690725209,10.0,10.3,0.3537124982908111,0.3088292404670131,0.3307571616092198,4.324324324324325,4.662337662337662,7.5,0.3582802547770702,0.28621947423556743,59,68,1.5,0.03629032258064516,0.7589227661664079,92,96,-2.0,0.025806451612903226,0.7963450485369072,14,9,3.4999999999999996,0.43750000000000006,0.22407978816392368,96,100,-1.0,0.03571428571428572,0.7608203755145106,4,2
gipsy_the_mongrel__s00,woolf,gipsy_the_mongrel,0,,original,eng,5,0.02705882352941185,0.037503101627025144,0.7549780165860407,0.6,0.6470588235294118,-0.7904761904761921,0.003360441906159346,0.9262325303405506,20.0,20.4,-0.8004976636145099,0.6605127358312777,0.09451056436209473,4.275,3.546511627906977,4.0,0.0851063829787234,0.6338959253440686,60,66,3.4999999999999996,0.11342592592592596,0.5794388624412977,89,95,-4.0,0.0440771349862259,0.7346659295495137,19,11,2.999999999999999,0.5294117647058821,0.16350637416076771,95,98,-2.0,0.05882352941176472,0.6942488516293599,6,4
a_haunted_house__s01,woolf,a_haunted_house,1,,original,eng,5,-0.05294117647058826,0.46578493387003994,0.20423528370357083,0.67,0.6470588235294118,2.3333333333333335,0.07550593849940064,0.6545889369621973,12.5,12.75,0.3751295630866544,0.9152756457175403,0.010745305636046185,4.061728395061729,4.4,-3.9999999999999987,0.25806451612903203,0.3822040908159766,67,66,4.0,0.7272727272727275,0.06627560274152412,90,94,-6.999999999999999,0.7538461538461538,0.05626247144187001,17,10,3.0,0.4999999999999999,0.18169011381620928,96,99,-2.0,0.4999999999999999,0.18169011381620928,4,2
ancestors__s02,woolf,ancestors,2,,original,eng,5,-0.11,0.5193133047210301,0.16962937285726437,0.67,0.62,83.33333333333333,0.7575757575757576,0.05491252385363524,25.0,100.0,0.3182938039467687,0.11223110531489128,0.5815718033374399,4.036585365853658,4.541176470588235,-11.0,0.51931330472103,0.16962937285726445,67,62,-9.999999999999998,0.5813953488372092,0.13388663779098905,97,91,14.499999999999996,0.5103155339805824,0.1751903250368447,4,12,-2.999999999999999,0.2999999999999998,0.339254050856455,98,97,5.499999999999998,0.32880434782608675,0.312166422846184,0,2
lappin_and_lappinova__s01,woolf,lappin_and_lappinova,1,,original,eng,5,0.023960396039603968,0.019865287543626216,0.821140120544795,0.59,0.6039603960396039,3.1805555555555545,0.05976577369216425,0.6918595760427944,11.11111111111111,12.625,-0.09514905149051467,0.3271407929747243,0.31368239917914564,4.1066666666666665,4.0,2.999999999999999,0.032374100719424447,0.7721506786282442,59,61,3.999999999999999,0.09039548022598864,0.6230380499305244,89,90,-4.999999999999998,0.05285412262156444,0.7098813156255601,17,17,0.9999999999999994,0.04347826086956519,0.7364477800197854,95,95,8.215650382226157e-16,6.026509928836857e-33,0.9999999999999999,6,8
lappin_and_lappinova__s02,woolf,lappin_and_lappinova,2,,original,eng,5,-0.01673267326732669,0.03563030116280943,0.7610983637479678,0.66,0.6732673267326733,19.499999999999996,0.5699475393454911,0.14014373974197364,12.5,33.666666666666664,0.32210500142085813,0.30518650798934877,0.3342413300569139,4.4875,4.641304347826087,-0.9999999999999997,0.012987012987012977,0.8552155695291259,66,68,-4.0,0.43243243243243246,0.22775677046146459,96,94,9.0,0.4821428571428571,0.1932638106652131,6,11,-3.4999999999999996,0.7205882352941178,0.06890350891195703,98,96,9.0,0.8804347826086957,0.01821985474322238,0,6
gipsy_the_mongrel__s02,woolf,gipsy_the_mongrel,2,,original,eng,5,-0.02393203883495143,0.0903082047227243,0.6232143452221952,0.66,0.6310679611650486,2.8809523809523814,0.08427401766972929,0.6356379847413461,14.285714285714286,17.166666666666668,0.9321798380659139,0.7988055320143492,0.04090024675620356,3.293333333333333,4.225,-0.4999999999999999,0.005813953488372091,0.9030105503407296,66,65,3.999999999999999,0.17391304347826084,0.48484183718799456,89,92,3.0,0.02608695652173913,0.7952509096248376,14,19,2.0,0.14285714285714288,0.530477770932957,94,97,4.999999999999998,0.21186440677966098,0.4353513210374637,5,8
generative_artificial_intelligence__s01,wikipedia_eng,generative_artificial_intelligence,1,,original,eng,5,0.09000000000000001,0.5586206896551732,0.14648023592802648,0.69,0.74,5.551115123125782e-16,4.108650548026103e-33,1.0,25.0,25.0,-0.28607943759097937,0.12664387993638562,0.5566458345387751,5.506666666666667,5.513513513513513,9.0,0.5586206896551723,0.1464802359280269,69,74,4.0,0.37209302325581406,0.27462499708604776,91,96,-9.0,0.4263157894736841,0.23224582289087817,16,5,4.0,0.3333333333333334,0.30806800925035693,93,98,-8.0,0.3333333333333334,0.30806800925035693,10,0
spaghetti_house_siege__s00,wikipedia_eng,spaghetti_house_siege,0,,original,eng,5,0.009999999999999998,0.005464480874316944,0.905965214964991,0.67,0.66,25.714285714285708,0.3538083538083537,0.29004817112536013,14.285714285714286,25.0,0.01802143934496934,0.0008662534931694547,0.962531189683643,5.117647058823529,5.0256410256410255,0.999999999999999,0.005464480874316928,0.9059652149649913,67,66,-0.5000000000000001,0.050000000000000024,0.717685644210786,94,93,-1.4999999999999996,0.07499999999999996,0.6557180258914831,10,10,2.4999999999999996,0.7812499999999997,0.04666188191978219,96,98,-4.999999999999998,0.7812499999999999,0.04666188191978215,4,0
reinforcement_learning__s01,wikipedia_eng,reinforcement_learning,1,,original,eng,5,-0.04499999999999993,0.13235294117647026,0.5472220316449558,0.69,0.62,-15.000000000000002,0.389423076923077,0.2605541004891705,33.333333333333336,25.0,-1.6647501923363985,0.7690867621128762,0.05083209045765599,6.175,4.784090909090909,-4.5,0.13235294117647062,0.5472220316449554,69,62,-2.4999999999999996,0.18939393939393936,0.4639183259980474,93,91,1.4999999999999996,0.040909090909090895,0.7442414122558059,11,12,0.4999999999999999,0.08333333333333333,0.6376180914006018,98,98,-0.9999999999999998,0.08333333333333333,0.6376180914006018,0,0
artificial_intelligence__s02,wikipedia_eng,artificial_intelligence,2,,original,eng,5,0.08326732673267333,0.6814322311748447,0.08518429571594159,0.59,0.6732673267326733,-28.999999999999996,0.42925197073668686,0.23008394250543673,50.0,16.833333333333332,-0.02419031585698263,0.0005273650895625593,0.9707633485333588,5.194805194805195,5.3580246913580245,9.0,0.6923076923076922,0.08050957329849856,59,68,4.999999999999999,0.3968253968253968,0.2546989349698941,91,96,-4.0,0.10526315789473685,0.5942727634181963,13,8,4.0,0.6956521739130437,0.07909569938205463,95,99,-4.999999999999999,0.6249999999999999,0.11136715471408384,5,0
spaghetti_house_siege__s02,wikipedia_eng,spaghetti_house_siege,2,,original,eng,5,-0.17999999999999997,0.7659574468085106,0.05192850487176412,0.77,0.65,-3.3333333333333313,0.33333333333333315,0.30806800925035716,20.0,16.666666666666668,0.7788559883301747,0.3149797887786407,0.32494130096336216,4.058139534883721,4.394736842105263,-18.0,0.7659574468085105,0.05192850487176416,77,65,-2.499999999999999,0.16891891891891883,0.4918321250452919,98,98,4.999999999999998,0.16891891891891875,0.4918321250452923,2,2,-1.4999999999999996,0.1249999999999999,0.5594043441634876,98,98,2.999999999999999,0.1249999999999999,0.5594043441634876,0,0
artificial_intelligence__s00,wikipedia_eng,artificial_intelligence,0,,original,eng,5,0.07425742574257425,0.20604395604395614,0.44256113681440845,0.7128712871287128,0.7326732673267327,3.3666666666666636,0.027972027972027927,0.788049689605931,25.25,20.2,-0.22918018602639062,0.05224005905233755,0.7115412841522426,5.897435897435898,5.564102564102564,7.5,0.206043956043956,0.44256113681440856,72,74,2.499999999999999,0.024703557312252943,0.8007073143559439,100,97,-2.499999999999999,0.01321353065539111,0.8539639202308149,0,5,2.999999999999999,0.13235294117647053,0.5472220316449554,99,99,-4.0,0.13333333333333336,0.5456274012746509,0,0
black_power__s01,wikipedia_eng,black_power,1,,original,eng,5,-0.15499999999999986,0.5280219780219774,0.16434170353905095,0.83,0.68,-30.0,0.5159235668789809,0.17171260415883607,50.0,20.0,0.5926979825353816,0.19116980804991765,0.4615861542412096,4.733333333333333,5.341463414634147,-15.5,0.5280219780219781,0.16434170353905048,83,68,-3.4999999999999996,0.3712121212121213,0.275354184539116,98,94,5.5,0.2676991150442478,0.3719328278932771,2,9,0.9999999999999998,0.12499999999999994,0.5594043441634876,98,98,-1.9999999999999996,0.12499999999999997,0.5594043441634877,0,0
artificial_intelligence__s01,wikipedia_eng,artificial_intelligence,1,,original,eng,5,-0.19499999999999998,0.9096889952153112,0.011846725490259048,0.77,0.63,26.666666666666668,0.36158192090395486,0.2834165044619533,25.0,50.0,-0.3539978517529788,0.17279726139532542,0.48639297806654164,5.609756097560975,5.402985074626866,-19.5,0.909688995215311,0.011846725490259096,77,63,-7.5,0.8395522388059703,0.028715608406808875,98,93,11.499999999999996,0.7644508670520229,0.05245979136218521,2,9,-1.4999999999999996,0.7499999999999999,0.05766888562243733,98,97,2.999999999999999,0.7499999999999999,0.05766888562243733,0,2
black_power__s02,wikipedia_eng,black_power,2,,original,eng,5,0.049999999999999926,0.7142857142857144,0.07142153823145009,0.67,0.71,-6.666666666666668,0.12500000000000003,0.5594043441634877,20.0,20.0,-0.3455742296918767,0.2594254052070133,0.3807376951159372,5.273809523809524,5.0,4.999999999999999,0.7142857142857141,0.07142153823145024,67,71,3.4999999999999996,0.1678082191780822,0.49340364589400315,94,98,-5.000000000000001,0.09433962264150944,0.6151666070906856,9,2,1.9984014443252781e-16,1.736351448991895e-33,1.0,98,98,2.664535259100375e-16,7.717117551075111e-34,1.0,0,0
generative_artificial_intelligence__s02,wikipedia_eng,generative_artificial_intelligence,2,,original,eng,5,0.05999999999999999,0.12080536912751684,0.5665383631707607,0.72,0.75,5.833333333333337,0.14759036144578322,0.5231670535859037,25.0,33.333333333333336,-0.19135386224280454,0.05593423741370106,0.7017047480896432,5.633802816901408,5.435897435897436,5.999999999999998,0.12080536912751676,0.5665383631707607,72,75,1.4999999999999991,0.015306122448979578,0.8428802293495999,97,97,-2.4999999999999996,0.01535626535626535,0.8426244020526744,4,4,-6.106226635438328e-17,4.66075046541706e-34,1.0,98,98,2.0539125955565392e-16,1.3182990469330622e-33,1.0,0,0
generative_artificial_intelligence__s00,wikipedia_eng,generative_artificial_intelligence,0,,original,eng,5,0.15499999999999994,0.5548498845265584,0.14862224957814146,0.63,0.74,-10.833333333333332,0.3434959349593496,0.29902175585752594,33.333333333333336,25.0,0.11326064116761803,0.00574055534290633,0.9036235334526577,5.246153846153846,5.430232558139535,15.5,0.5548498845265588,0.14862224957814116,63,74,5.5,0.41438356164383566,0.24116641435267075,93,97,-8.499999999999998,0.6122881355932202,0.11772106535150192,10,4,0.5,0.12499999999999997,0.5594043441634877,98,98,-1.0,0.12499999999999997,0.5594043441634877,0,0
reinforcement_learning__s02,wikipedia_eng,reinforcement_learning,2,,original,eng,5,-0.032128712871287095,0.051308785085892004,0.7140785170578567,0.71,0.7128712871287128,-6.41666666666667,0.1032962821004217,0.5979426151244268,33.333333333333336,25.25,0.20798448078353138,0.02725398081806621,0.7907624109050921,5.505747126436781,5.838235294117647,-2.499999999999999,0.02934272300469482,0.7829690237255104,71,72,-6.0,0.28346456692913385,0.3556582600019508,97,93,11.5,0.36035422343324247,0.28445642119677966,4,12,0.5,0.03571428571428572,0.7608203755145106,97,98,1.0,0.049999999999999996,0.7176856442107861,2,2
reinforcement_learning__s00,wikipedia_eng,reinforcement_learning,0,,original,eng,5,0.09499999999999997,0.6837121212121212,0.0841945073057657,0.63,0.73,-4.166666666666665,0.04999999999999996,0.7176856442107862,25.0,16.666666666666668,-0.4151691331923887,0.22837622628811688,0.415561241116504,5.8977272727272725,5.511904761904762,9.5,0.6837121212121212,0.0841945073057657,63,73,10.499999999999998,0.9586956521739131,0.0036078774097786817,90,98,-19.999999999999996,0.9237875288683599,0.009142449501657213,17,2,3.0,0.5294117647058825,0.1635063741607676,96,98,-6.0,0.5294117647058825,0.1635063741607676,4,0
spaghetti_house_siege__s01,wikipedia_eng,spaghetti_house_siege,1,,original,eng,5,-0.07000000000000005,0.5000000000000001,0.1816901138162091,0.67,0.6,-4.999999999999999,0.4999999999999999,0.18169011381620928,25.0,20.0,-0.24338048455695474,0.05830368876259672,0.6955757359005326,4.317647058823529,4.153846153846154,-6.999999999999999,0.5000000000000001,0.1816901138162091,67,60,-4.0,0.23529411764705888,0.4075443578938425,96,90,8.5,0.36675126903553307,0.27906798917193115,5,16,-2.4999999999999996,0.7812499999999999,0.04666188191978215,98,96,4.999999999999998,0.7812499999999997,0.04666188191978219,0,4
black_power__s00,wikipedia_eng,black_power,0,,original,eng,5,0.16999999999999998,0.43263473053892226,0.22760925684444433,0.63,0.83,29.166666666666657,0.6805555555555554,0.08556628128992673,33.333333333333336,50.0,-0.19466521749128557,0.025061640791741516,0.7992802359050922,4.926829268292683,4.776315789473684,17.0,0.43263473053892226,0.22760925684444433,63,83,-0.999999999999999,0.00854700854700853,0.8824568576223365,96,98,1.4999999999999982,0.006032171581769424,0.9012107421791989,6,2,-2.499999999999999,0.12499999999999994,0.5594043441634876,98,98,4.999999999999998,0.12499999999999994,0.5594043441634876,0,0
um_dia_a_menos__s01,lispector,um_dia_a_menos,1,,original,pt,5,0.04500000000000003,0.09782608695652197,0.6083585093652528,0.61,0.64,5.555555555555557,0.22688598979013058,0.41730880305957146,11.11111111111111,16.666666666666668,0.4963596814461288,0.32230376052265625,0.3181230644560741,4.216867469879518,4.647058823529412,6.499999999999999,0.2674050632911391,0.3722425613465973,58,62,-1.4999999999999996,0.027108433734939746,0.7913167373914124,90,89,1.0000000000000004,0.004484304932735433,0.9148013404246403,17,17,-3.0,0.15789473684210525,0.507714579424134,95,92,4.999999999999999,0.13020833333333337,0.5507341681313238,6,11
miss_algrave__s01,lispector,miss_algrave,1,,original,pt,5,0.004999999999999996,0.002049180327868846,0.9423828447335215,0.7,0.7,2.2619047619047623,0.08975634012928897,0.6243312781270157,10.0,12.5,0.5609668069015603,0.756644637392648,0.05524826993557984,4.45679012345679,4.839080459770115,-0.9999999999999998,0.012987012987012981,0.8552155695291259,67,67,1.5,0.1730769230769231,0.4860036297301701,95,97,-3.0,0.16981132075471703,0.49057397019562776,8,4,0.0,,,98,98,0.0,,,0,0
brasilia__s00,lispector,brasilia,0,,original,pt,5,0.010000000000000012,0.008928571428571454,0.879869444641205,0.69,0.7,6.010101010101011,0.41276087209980183,0.24239653419568388,11.11111111111111,16.666666666666668,0.2645806726266491,0.08240166711555005,0.6395912691436243,4.944444444444445,5.0,3.5000000000000004,0.08333333333333336,0.6376180914006017,63,67,7.5,0.7305194805194806,0.0650150396862243,92,99,-12.499999999999998,0.6510416666666664,0.09887897837290884,12,0,0.5,0.08333333333333336,0.6376180914006017,97,98,-1.0,0.08333333333333336,0.6376180914006017,2,0
o_corpo__s02,lispector,o_corpo,2,,original,pt,5,0.07999999999999989,0.2302158273381289,0.41341415073183996,0.64,0.69,6.059458998869904e-17,1.5097845652423868e-33,1.0,7.6923076923076925,7.6923076923076925,-0.3449362580691688,0.23787587423984954,0.4045918976223488,4.794871794871795,4.296296296296297,6.999999999999998,0.18148148148148138,0.47447635121812815,56,61,5.999999999999998,0.25714285714285706,0.38320016677446356,90,93,-10.499999999999996,0.3004087193460489,0.338856783877848,17,11,0.49999999999999967,0.0014450867052023105,0.9516103548619519,97,97,-0.9999999999999993,0.0018115942028985488,0.9458236930877197,2,2
o_corpo__s01,lispector,o_corpo,1,,original,pt,5,0.06499999999999999,0.30839416058394187,0.33117173743866735,0.73,0.75,0.0,,,9.090909090909092,9.090909090909092,-0.08919856918875761,0.009702731634132778,0.8747859031361318,4.873563218390805,4.567901234567901,4.499999999999998,0.0908071748878923,0.6222076916248364,68,66,-1.0,0.015873015873015876,0.8400122849640855,98,95,2.5000000000000004,0.0337837837837838,0.7672983912759813,2,8,-0.9999999999999998,0.09999999999999996,0.6041813035905923,98,97,1.9999999999999996,0.09999999999999996,0.6041813035905923,0,2
o_corpo__s00,lispector,o_corpo,0,,original,pt,5,0.04499999999999998,0.23275862068965536,0.410464604963531,0.63,0.69,-0.6993006993006994,0.04702071523732403,0.7260866220172579,10.0,10.0,0.21092436974790016,0.3263160666243982,0.3144360874845059,4.352941176470588,4.635294117647059,1.3877787807814454e-16,5.502656983963529e-34,1.0,61,63,-0.9999999999999994,0.017543859649122785,0.831849721487995,93,95,1.4999999999999996,0.011421319796954307,0.8641876233415081,12,8,2.999999999999999,0.5294117647058821,0.16350637416076771,95,98,-5.999999999999998,0.5294117647058821,0.16350637416076771,6,0
a_bela_e_a_fera_ou_a_ferida_grande_demais__s00,lispector,a_bela_e_a_fera_ou_a_ferida_grande_demais,0,,original,pt,5,-0.07872549019607848,0.28299615362333636,0.3561326431901362,0.78,0.6862745098039216,-1.4071428571428575,0.06981693495578084,0.6675300287421113,12.5,10.2,0.5887291475777006,0.6533746820439434,0.09779439116519592,4.219512195121951,4.7073170731707314,-6.999999999999998,0.3101265822784807,0.3295234638074418,73,66,-4.999999999999999,0.7575757575757575,0.05491252385363531,99,94,12.999999999999998,0.7412280701754385,0.060930743070579996,0,13,-1.0,0.3333333333333334,0.30806800925035693,98,97,6.0,0.5294117647058824,0.16350637416076763,0,6
brasilia__s01,lispector,brasilia,1,,original,pt,5,0.010000000000000002,0.0021834061135371182,0.9405270804323276,0.76,0.77,3.7296037296037277,0.3859114677386426,0.2633637484051707,9.090909090909092,11.11111111111111,-0.22699726286893093,0.17218038320119003,0.4872531518319946,4.625,4.325301204819277,2.999999999999999,0.02337662337662337,0.8060902525900396,70,72,1.4999999999999996,0.027108433734939746,0.7913167373914124,95,96,-3.4999999999999996,0.04124579124579125,0.7432057582528713,7,4,-0.9999999999999998,0.04347826086956521,0.7364477800197853,98,98,1.999999999999999,0.04347826086956519,0.7364477800197854,0,0
brasilia__s02,lispector,brasilia,2,,original,pt,5,-0.085,0.22791798107255526,0.416097825359605,0.79,0.67,1.7094017094017087,0.07074535282439989,0.6653803057297892,11.11111111111111,11.11111111111111,-0.4826914802065402,0.598966177046124,0.1245650205769028,4.625,4.228915662650603,-12.999999999999998,0.3698030634573305,0.27652343045158717,77,61,0.4999999999999997,0.005952380952380949,0.9018649766086504,94,92,-0.49999999999999956,0.0033333333333333275,0.9265303402318037,9,12,1.5,0.45,0.21516994256954994,97,98,-3.0,0.45,0.21516994256954994,2,0
a_bela_e_a_fera_ou_a_ferida_grande_demais__s02,lispector,a_bela_e_a_fera_ou_a_ferida_grande_demais,2,,original,pt,5,0.028069306930693084,0.0701730835217048,0.6667035707320419,0.69,0.693069306930693,-7.816666666666667,0.30076946824860984,0.3385064640199475,20.0,10.1,-0.025859189829778594,0.0006618710453860293,0.9672471651996223,4.294871794871795,4.6625,6.999999999999998,0.2848837209302324,0.3542243514012371,63,65,-0.5000000000000003,0.007575757575757586,0.8893188075853526,95,94,2.0000000000000004,0.029197080291970823,0.7835029826397575,8,11,-1.0,0.14285714285714288,0.530477770932957,97,96,4.0,0.2666666666666667,0.37302136237277955,2,6
um_dia_a_menos__s02,lispector,um_dia_a_menos,2,,original,pt,5,-0.030000000000000023,0.28124999999999994,0.3579058887962064,0.75,0.74,16.645021645021643,0.9830915063537766,0.0009379155299042414,7.142857142857143,20.0,0.1570517363571934,0.02114618638849882,0.8155035892727791,4.5,4.674698795180723,3.77475828372553e-16,4.452750031423283e-33,0.9999999999999999,68,70,0.9999999999999998,0.4999999999999998,0.1816901138162094,96,97,-1.0,0.5000000000000002,0.1816901138162091,5,4,0.9999999999999998,0.4999999999999998,0.1816901138162094,97,98,-2.0,0.4999999999999999,0.18169011381620928,2,0
um_dia_a_menos__s00,lispector,um_dia_a_menos,0,,original,pt,5,-0.06499999999999995,0.09027777777777758,0.6232758292376863,0.74,0.68,-1.3986013986013999,0.008443756753748907,0.8831669839924607,9.090909090909092,7.6923076923076925,0.5347665606995603,0.33891860774467153,0.30307087363689444,4.166666666666667,4.891566265060241,-3.0,0.011952191235059764,0.8610795014615508,68,65,-0.5000000000000003,0.0011261261261261279,0.9572808992004558,95,95,1.0000000000000007,0.001485884101040121,0.9509323795394811,7,7,0.9999999999999998,0.05882352941176469,0.6942488516293599,97,98,-1.9999999999999996,0.05882352941176469,0.6942488516293599,2,0
